Mouse gene name	Gene name	Gene stable ID
		ENSG00000219549
	HNRNPLP1	ENSG00000233503
	OR51A6P	ENSG00000197023
	RPS26P29	ENSG00000219993
Or51g1	OR51G1	ENSG00000278870
	IDH1P1	ENSG00000234115
	OR51A3P	ENSG00000227023
	OR51A2	ENSG00000205496
		ENSG00000280518
		ENSG00000227516
		ENSG00000282855
		ENSG00000294462
	Y_RNA	ENSG00000207371
	RPL21P53	ENSG00000244021
	OR51A5P	ENSG00000225003
	OR51P1P	ENSG00000224300
	OR52J2P	ENSG00000230261
		ENSG00000294477
		ENSG00000261668
Or52j3	OR52J3	ENSG00000205495
	BDP1	ENSG00000274803
	RNA5SP186	ENSG00000252833
		ENSG00000258860
		ENSG00000251668
Gm22335	RNU6-583P	ENSG00000251821
Or52e2	OR52E2	ENSG00000176787
	RPL15P8	ENSG00000241651
	RAP1BL	ENSG00000254893
	FOSL1P1	ENSG00000248394
	OR52E1	ENSG00000273085
		ENSG00000269026
		ENSG00000294537
	OR52S1P	ENSG00000237354
Ccnd3	CCND3	ENSG00000112576
	PDCD5P2	ENSG00000251107
	OR52E3P	ENSG00000226157
	OR52J1P	ENSG00000203560
Pgrmc2	PGRMC2	ENSG00000164040
		ENSG00000236897
Zfy2	ZNF154	ENSG00000179909
Zfy1	ZNF154	ENSG00000179909
		ENSG00000285498
		ENSG00000221031
	HBD	ENSG00000223609
		ENSG00000287668
Iqgap2	IQGAP2	ENSG00000145703
		ENSG00000294572
		ENSG00000294593
		ENSG00000294634
	ZNF776	ENSG00000152443
	RAD17	ENSG00000276618
	LINC02982	ENSG00000281019
		ENSG00000258649
	NKD2	ENSG00000276920
	NXF4	ENSG00000290811
	RNU6-1336P	ENSG00000206613
	RPL9P16	ENSG00000214676
		ENSG00000283695
		ENSG00000279384
	RNU6-853P	ENSG00000201176
	ZNF816-ZNF321P	ENSG00000221874
	RNY4P17	ENSG00000201818
		ENSG00000294680
		ENSG00000294683
		ENSG00000284931
		ENSG00000294703
		ENSG00000271147
Pdlim3	PDLIM3	ENSG00000154553
		ENSG00000294704
	HBG2	ENSG00000196565
		ENSG00000294718
		ENSG00000259044
		ENSG00000294743
		ENSG00000268842
	NDUFV2P1	ENSG00000267809
		ENSG00000269288
	VN1R2	ENSG00000196131
		ENSG00000239920
		ENSG00000259035
		ENSG00000269758
Gm55634	RNU6-902P	ENSG00000253021
		ENSG00000279103
Klk9	KLK9	ENSG00000213022
		ENSG00000294757
Hbb-y	HBE1	ENSG00000213931
		ENSG00000294759
		ENSG00000258460
		ENSG00000270050
		ENSG00000268390
	LINC02311	ENSG00000258718
		ENSG00000286327
Klk13	KLK13	ENSG00000167759
	LILRB5	ENSG00000274311
		ENSG00000294784
	AP1G2-AS1	ENSG00000258727
	OR51AB1P	ENSG00000229093
		ENSG00000301692
Or51b4	OR51B4	ENSG00000183251
	ARMCX5-GPRASP2	ENSG00000286237
		ENSG00000258461
	MROH4P	ENSG00000232722
	SLC12A7	ENSG00000276482
	OR51B3P	ENSG00000223735
	OR51B8P	ENSG00000236359
Or51b6b	OR51B6	ENSG00000176239
Or51b6	OR51B6	ENSG00000176239
		ENSG00000294818
	LINC00630	ENSG00000223546
		ENSG00000294846
		ENSG00000230087
	TMEM258P1	ENSG00000236248
	OR51J1	ENSG00000184321
	ZFHX2-AS1	ENSG00000157306
		ENSG00000272457
Or51q1	OR51Q1	ENSG00000167360
Or51q1c	OR51Q1	ENSG00000167360
	RPS27AP13	ENSG00000244159
	RNU6-1331P	ENSG00000200528
	OR51K1P	ENSG00000248424
	OR51A10P	ENSG00000230484
		ENSG00000253667
Or52d1	OR52D1	ENSG00000181609
		ENSG00000260955
Ubqln3	UBQLN3	ENSG00000175520
	CRIPTOP5	ENSG00000254274
	Metazoa_SRP	ENSG00000276353
		ENSG00000293464
	RNU6ATAC32P	ENSG00000251835
		ENSG00000270980
	C1GALT1P3	ENSG00000253544
	NARS1P2	ENSG00000253789
Defb42	DEFB136	ENSG00000205884
Ubqlnl	UBQLNL	ENSG00000175518
Defb22	DEFB134	ENSG00000205882
	OLFM5P	ENSG00000224295
	OR52V1P	ENSG00000249633
	OR52H2P	ENSG00000248553
	OR52T1P	ENSG00000233646
	HNRNPA1P53	ENSG00000229534
Or52b6	OR52B6	ENSG00000187747
		ENSG00000253645
	TRIM6-TRIM34	ENSG00000258588
	ADAM3A	ENSG00000293380
	LINC02304	ENSG00000259110
		ENSG00000281521
	LINC02319	ENSG00000258694
	LINC00524	ENSG00000259023
	SMN1	ENSG00000275349
		ENSG00000258903
	OR52U1P	ENSG00000232381
Or56b1	OR56B1	ENSG00000181023
Or56b1b	OR56B1	ENSG00000181023
	OR52N3P	ENSG00000236965
Lrtm2	LRTM2	ENSG00000166159
		ENSG00000294881
Or52e8	OR52E6	ENSG00000205409
Or52e8b	OR52E6	ENSG00000205409
	OR52E7P	ENSG00000233563
	HBG1	ENSG00000213934
Mrgprg	MRGPRG	ENSG00000182170
Mrgpre	MRGPRE	ENSG00000184350
	DIO3OS	ENSG00000258498
	CEP72-DT	ENSG00000280978
		ENSG00000280666
	NDUFA5P8	ENSG00000236987
	CEP72	ENSG00000280688
	NSA2P6	ENSG00000250980
		ENSG00000276951
	NDUFA5P1	ENSG00000232390
		ENSG00000288637
		ENSG00000273813
	ENPP7P15	ENSG00000284605
	SNRPCP5	ENSG00000255522
		ENSG00000267895
	SLC9A3	ENSG00000281861
	RPS3AP39	ENSG00000237226
		ENSG00000269681
	GLYATL1P1	ENSG00000255189
Rasa3	RASA3	ENSG00000185989
	SIGLEC20P	ENSG00000268336
	GLYATL1P4	ENSG00000254399
	LINC00940	ENSG00000235049
		ENSG00000255381
	OR7E94P	ENSG00000249646
	SIGLEC21P	ENSG00000269253
		ENSG00000290776
Dtx4	DTX4	ENSG00000110042
	CACNA1C-IT1	ENSG00000256837
	JAKMIP1-DT	ENSG00000249896
		ENSG00000282022
Iglon5	IGLON5	ENSG00000142549
		ENSG00000283156
Klrg1	KLRG1	ENSG00000139187
		ENSG00000284727
	PPBPP2	ENSG00000248848
	RPL23AP39	ENSG00000214074
		ENSG00000260404
	RNU6-761P	ENSG00000206875
	GTF2IP12	ENSG00000283050
		ENSG00000223946
	H4C8	ENSG00000158406
	CHL1-AS1	ENSG00000234661
		ENSG00000281650
		ENSG00000269403
Rnf39	RNF39	ENSG00000204618
	SEPTIN7P14	ENSG00000245958
		ENSG00000223727
	LINC02197	ENSG00000281321
	LINC00242	ENSG00000280868
		ENSG00000268520
	LINC00574	ENSG00000281305
Cldnd2	CLDND2	ENSG00000160318
Fam241a	FAM241A	ENSG00000174749
		ENSG00000281249
		ENSG00000281833
	SMN1-AS1	ENSG00000285240
	DYNLT2	ENSG00000275368
Nkx6-1	NKX6-1	ENSG00000163623
		ENSG00000281210
		ENSG00000285969
Or2j3	OR2J1	ENSG00000204702
Wnt7a	WNT7A	ENSG00000154764
	SERF1A	ENSG00000275581
	RPL3P13	ENSG00000258013
Or2h1	OR2H1	ENSG00000204688
Or2h2	OR2H1	ENSG00000204688
Or2h2c	OR2H1	ENSG00000204688
Or2h1b	OR2H1	ENSG00000204688
Or2h2b	OR2H1	ENSG00000204688
		ENSG00000257105
Wdfy3	WDFY3	ENSG00000163625
Gm38999	C19orf84	ENSG00000262874
	HNRNPA1P34	ENSG00000213049
	VDAC2P2	ENSG00000255776
	NIFKP6	ENSG00000268144
	TPT1P12	ENSG00000256817
	MIR1244-3	ENSG00000283429
Gm55407	RN7SKP216	ENSG00000222982
	RN7SL42P	ENSG00000263999
		ENSG00000255830
	SLC25A47P1	ENSG00000254799
		ENSG00000268711
		ENSG00000214797
	OSTF1P1	ENSG00000258244
		ENSG00000254704
	Y_RNA	ENSG00000199220
Gm22055	RNU6-879P	ENSG00000201198
	U6	ENSG00000275752
	RN7SL435P	ENSG00000263944
Siglecl1	SIGLECL1	ENSG00000179213
Inhbc	INHBC	ENSG00000175189
		ENSG00000273726
		ENSG00000294890
	OR5AN2P	ENSG00000235678
		ENSG00000294901
		ENSG00000294908
	LILRB2	ENSG00000274513
	OR5BR1P	ENSG00000255386
		ENSG00000289424
	OR10D1P	ENSG00000196403
	RAB40AL	ENSG00000102128
	OR8F1P	ENSG00000239426
	MIR6758	ENSG00000284152
	MIR616	ENSG00000208028
	OR8G7P	ENSG00000276316
		ENSG00000287908
Or2j3	OR2J2	ENSG00000204700
	SLC5A4P1	ENSG00000255116
		ENSG00000234050
		ENSG00000294960
		ENSG00000286846
	NUDT19P2	ENSG00000224632
		ENSG00000289864
Or10c1	OR10C1	ENSG00000206474
		ENSG00000295008
Nkrf	NKRF	ENSG00000186416
Gatd1	GATD1	ENSG00000177225
	MIR6759	ENSG00000283621
Marchf9	MARCHF9	ENSG00000139266
		ENSG00000258428
		ENSG00000295095
		ENSG00000217060
	KRT18P64	ENSG00000213211
	DUTP5	ENSG00000216439
		ENSG00000266869
	TPT1P6	ENSG00000214460
Chl1	CHL1	ENSG00000134121
		ENSG00000271793
	PMCHL2	ENSG00000280840
	PMCHL2	ENSG00000290431
Eef1akmt3	EEF1AKMT3	ENSG00000123427
Nsun6	NSUN6	ENSG00000241058
		ENSG00000280784
	GNG5P1	ENSG00000280557
		ENSG00000280765
	RPS15AP36	ENSG00000213013
		ENSG00000280898
Tarm1	TARM1	ENSG00000248385
		ENSG00000230668
	LINC00632	ENSG00000203930
		ENSG00000257921
		ENSG00000240197
		ENSG00000234436
		ENSG00000275210
	VN1R104P	ENSG00000249654
		ENSG00000250507
Pirb	LILRA4	ENSG00000239961
Lilra6	LILRA4	ENSG00000239961
Pira12	LILRA4	ENSG00000239961
Pira13	LILRA4	ENSG00000239961
Lilra5	LILRA4	ENSG00000239961
Pira1	LILRA4	ENSG00000239961
Pira2	LILRA4	ENSG00000239961
		ENSG00000270039
	RNU6-1083P	ENSG00000206749
		ENSG00000269903
		ENSG00000229899
Gm24378	RNU6-713P	ENSG00000207492
	AIFM1P1	ENSG00000225509
		ENSG00000257680
Zc3h7b	ZC3H7B	ENSG00000100403
		ENSG00000266923
	MTCH2P2	ENSG00000258262
	RPS4XP15	ENSG00000240721
		ENSG00000295130
		ENSG00000278697
		ENSG00000282623
		ENSG00000295154
		ENSG00000277783
		ENSG00000258481
		ENSG00000273605
1700017N19Rik	C12orf50	ENSG00000165805
		ENSG00000273741
		ENSG00000295224
Nmbr	NMBR	ENSG00000135577
		ENSG00000288556
	SFTA3	ENSG00000229415
	FAM74A6	ENSG00000274516
	FAM74A4	ENSG00000274583
		ENSG00000275628
Btn1a1	BTN1A1	ENSG00000124557
		ENSG00000293090
		ENSG00000268496
		ENSG00000293104
		ENSG00000267838
		ENSG00000235681
Leng9	LENG9	ENSG00000275183
	RPL12P25	ENSG00000235330
		ENSG00000268866
		ENSG00000293144
		ENSG00000277024
	RPL7AP80	ENSG00000253332
		ENSG00000293163
		ENSG00000268201
		ENSG00000253233
	LINC02959	ENSG00000267599
	MKRN10P	ENSG00000233820
Kcnc3	KCNC3	ENSG00000131398
	ADAM5	ENSG00000196115
		ENSG00000295274
	PTENP1	ENSG00000237984
		ENSG00000295280
	PTENP1	ENSG00000293199
	LINC02331	ENSG00000235269
	RN7SL552P	ENSG00000239466
	WDFY3-AS1	ENSG00000251260
	GAS2L1P2	ENSG00000228376
Rtl8a	RTL8B	ENSG00000212747
Rtl8b	RTL8B	ENSG00000212747
Rtl8c	RTL8B	ENSG00000212747
	MAP1LC3BP1	ENSG00000231909
Gm25886	RNU6-469P	ENSG00000252062
Gm55756	RNU6-469P	ENSG00000252062
	PTGES3P3	ENSG00000229204
		ENSG00000248625
		ENSG00000293266
		ENSG00000288003
		ENSG00000287298
Vps36	VPS36	ENSG00000136100
		ENSG00000236252
		ENSG00000290263
		ENSG00000295295
		ENSG00000293277
Rtl8a	RTL8C	ENSG00000134590
Rtl8b	RTL8C	ENSG00000134590
Rtl8c	RTL8C	ENSG00000134590
		ENSG00000289442
	GXYLT1P4	ENSG00000275026
Ak9	AK9	ENSG00000155085
		ENSG00000293304
		ENSG00000258661
Mybl2	MYBL2	ENSG00000101057
		ENSG00000295303
		ENSG00000276128
		ENSG00000293321
		ENSG00000259868
Pcdh15	PCDH15	ENSG00000150275
	RNA5SP364	ENSG00000252747
	TOPORSLP	ENSG00000242111
		ENSG00000257752
Rtl8a	RTL8A	ENSG00000203950
Rtl8b	RTL8A	ENSG00000203950
Rtl8c	RTL8A	ENSG00000203950
	CUTALP	ENSG00000226752
		ENSG00000142539
	ADAM3A	ENSG00000197475
Il31	IL31	ENSG00000204671
D630039A03Rik	C9orf152	ENSG00000188959
Spib	SPIB	ENSG00000269404
Txndc8	TXNDC8	ENSG00000204193
Gng5c	GNG5B	ENSG00000133136
	PPP1R11P2	ENSG00000231765
B3gnt4	B3GNT4	ENSG00000176383
	MTHFD1P1	ENSG00000231831
	ZXDB	ENSG00000198455
	NLRP2B	ENSG00000215174
	LILRA3	ENSG00000278046
Crmp1	CRMP1	ENSG00000072832
	MDH1P1	ENSG00000227427
	ZXDA	ENSG00000198205
	MYCLP2	ENSG00000228004
	KRT8P17	ENSG00000235124
Magea13	MAGEC3	ENSG00000165509
		ENSG00000295321
		ENSG00000225680
		ENSG00000295328
		ENSG00000295341
		ENSG00000295346
	SYNE3-AS1	ENSG00000258572
		ENSG00000256861
	LINC02309	ENSG00000258994
	LILRA5	ENSG00000275404
	RPL21P1	ENSG00000214760
	LINC02291	ENSG00000197176
Magea13	MAGEC1	ENSG00000155495
	CLIP1-AS1	ENSG00000257097
	PSMB1	ENSG00000281184
		ENSG00000254067
		ENSG00000280722
	PPIAP8	ENSG00000225185
		ENSG00000281761
	FAM120B	ENSG00000275333
Gm24119	SNORA53	ENSG00000212443
Ikbip	IKBIP	ENSG00000166130
Adam18	ADAM18	ENSG00000168619
1600025M17Rik		ENSG00000293661
	ETDC	ENSG00000283644
		ENSG00000255142
1600025M17Rik		ENSG00000293662
	RNU6-1039P	ENSG00000206658
		ENSG00000284994
	MIR4665	ENSG00000263575
Gm54463	SNORA52	ENSG00000199785
Snora52	SNORA52	ENSG00000199785
Ranbp6	RANBP6	ENSG00000137040
		ENSG00000255369
	RNU6-876P	ENSG00000212597
	Y_RNA	ENSG00000206847
		ENSG00000310578
	Y_RNA	ENSG00000206967
		ENSG00000290806
	OR10D4P	ENSG00000186268
	HSPB2-C11orf52	ENSG00000254445
Shroom2	SHROOM2	ENSG00000146950
		ENSG00000228739
Or1b1	OR1B1	ENSG00000280094
2310030G06Rik	C11orf52	ENSG00000149300
		ENSG00000288570
		ENSG00000288684
	RNU6-485P	ENSG00000200345
Emc10	EMC10	ENSG00000161671
		ENSG00000285770
		ENSG00000255572
		ENSG00000256480
		ENSG00000223440
		ENSG00000258012
	GTF3AP1	ENSG00000237274
		ENSG00000228132
	RPL23AP57	ENSG00000206147
	RN7SL123P	ENSG00000266863
	HNRNPA1P50	ENSG00000257195
		ENSG00000287501
	RPS3AP54	ENSG00000229057
	LILRA4	ENSG00000274185
	RNA5SP351	ENSG00000238965
	RNF2P1	ENSG00000231381
		ENSG00000279551
		ENSG00000255286
	PRELID3BP11	ENSG00000231108
		ENSG00000258052
		ENSG00000255334
	SNRPEP2	ENSG00000256968
	PPIHP1	ENSG00000230911
	ACTG1P14	ENSG00000230581
	RNU6-893P	ENSG00000238444
		ENSG00000287132
	PRPF39-DT	ENSG00000249163
		ENSG00000271025
		ENSG00000279530
		ENSG00000224972
Timm8b	TIMM8B	ENSG00000150779
Kcnmb4	KCNMB4	ENSG00000135643
		ENSG00000285688
		ENSG00000295511
	RPL4P5	ENSG00000230207
Taar1	TAAR1	ENSG00000146399
	PPIAP33	ENSG00000178654
Gpr6	GPR6	ENSG00000146360
		ENSG00000273056
		ENSG00000232086
	LINC02327	ENSG00000258038
		ENSG00000223966
		ENSG00000255585
	MIR602	ENSG00000207693
	RPS7P8	ENSG00000213183
		ENSG00000276388
Capn3	CAPN3	ENSG00000092529
Gm56237	RNU4-70P	ENSG00000207309
	TYMSP1	ENSG00000219139
	TUBBP5	ENSG00000159247
		ENSG00000217331
	SRP72P2	ENSG00000188451
		ENSG00000274023
		ENSG00000238019
	RN7SL173P	ENSG00000243373
		ENSG00000278130
	FAM157B	ENSG00000233013
	RNU4-65P	ENSG00000222405
Kcnq5	KCNQ5	ENSG00000185760
Avpr1a	AVPR1A	ENSG00000166148
	KCTD9P4	ENSG00000214264
		ENSG00000310579
		ENSG00000295228
	MRPS36P4	ENSG00000255231
		ENSG00000304844
Zfc3h1	ZFC3H1	ENSG00000133858
	RPS12P21	ENSG00000243930
	RNU6-785P	ENSG00000223256
	LAIR1	ENSG00000278154
Cldn34c4	CLDN34	ENSG00000234469
Cldn34c2	CLDN34	ENSG00000234469
Cldn34d	CLDN34	ENSG00000234469
Cldn34c1	CLDN34	ENSG00000234469
Cldn34b3	CLDN34	ENSG00000234469
Cldn34c6	CLDN34	ENSG00000234469
Cldn34c3	CLDN34	ENSG00000234469
Cldn34c5	CLDN34	ENSG00000234469
Cldn34b2	CLDN34	ENSG00000234469
Cldn34b1	CLDN34	ENSG00000234469
Cldn34b4	CLDN34	ENSG00000234469
Cldn34a	CLDN34	ENSG00000234469
		ENSG00000250210
	OR4F8BP	ENSG00000286255
	WWC3-AS1	ENSG00000225076
	RPS6P16	ENSG00000243250
	RN7SL570P	ENSG00000241174
		ENSG00000307968
Plet1	PLET1	ENSG00000188771
	SNORA11	ENSG00000221716
		ENSG00000308010
	RNU6ATAC36P	ENSG00000252684
	UBE2DNL	ENSG00000293307
		ENSG00000285000
	ST13P10	ENSG00000213234
		ENSG00000250615
Snora47	SNORA47	ENSG00000238961
Satl1	SATL1	ENSG00000184788
Gm24086	RNU6-1025P	ENSG00000222561
	PDE8B	ENSG00000284762
Mis18a	MIS18A	ENSG00000159055
Muc6	MUC6	ENSG00000184956
	HMGB1P35	ENSG00000251566
Mrpl40	MRPL40	ENSG00000185608
Trpm3	TRPM3	ENSG00000083067
Pde8b	PDE8B	ENSG00000113231
		ENSG00000235461
2610028H24Rik	C21orf58	ENSG00000160298
Trex2	TREX2	ENSG00000183479
Gtse1	GTSE1	ENSG00000075218
	ZSCAN1	ENSG00000152467
	DLL1	ENSG00000275555
	MUC2	ENSG00000198788
	HNRNPDLP4	ENSG00000270837
	RN7SL526P	ENSG00000243642
		ENSG00000268293
		ENSG00000269236
B3gnt8	B3GNT8	ENSG00000177191
	LINC01624	ENSG00000280592
		ENSG00000280883
Catsperd	CATSPERD	ENSG00000174898
		ENSG00000303014
		ENSG00000293443
		ENSG00000295540
		ENSG00000293160
		ENSG00000258107
		ENSG00000293994
		ENSG00000297294
		ENSG00000308807
	PLXNB3-AS1	ENSG00000232725
		ENSG00000301549
Prr22	PRR22	ENSG00000212123
	RNU4ATAC16P	ENSG00000221439
		ENSG00000239701
		ENSG00000257078
	LINC02549	ENSG00000280737
	FAM222A-AS1	ENSG00000255650
		ENSG00000295656
		ENSG00000255292
		ENSG00000295665
	JDP2-AS1	ENSG00000259319
	L1CAM-AS1	ENSG00000273769
	CIAO2AP1	ENSG00000234048
		ENSG00000267157
	RPL31P20	ENSG00000229756
	MESTP4	ENSG00000215004
		ENSG00000267740
		ENSG00000287720
	MIR4497	ENSG00000263510
	RBISP3	ENSG00000256351
		ENSG00000295711
		ENSG00000302519
	RPSAP32	ENSG00000238075
		ENSG00000289918
	RN7SL441P	ENSG00000241413
Adam2	ADAM2	ENSG00000104755
Gm25549	RNU6-399P	ENSG00000202034
		ENSG00000296456
	LINC02284	ENSG00000259719
	LINC01465	ENSG00000221949
		ENSG00000302856
	HCFC1-AS1	ENSG00000235802
	MIRLET7IHG	ENSG00000257354
	MARVELD2	ENSG00000274671
4930590J08Rik	C3orf20	ENSG00000131379
		ENSG00000310586
	TRIM26BP	ENSG00000236475
		ENSG00000280128
Mirlet7i	MIRLET7I	ENSG00000199179
		ENSG00000230080
	RPL32P26	ENSG00000241941
	TRIM39-RPP21	ENSG00000248167
		ENSG00000267314
	MIR4298	ENSG00000264493
		ENSG00000249086
		ENSG00000310048
	NDFIP1P1	ENSG00000255892
	MIR7847	ENSG00000284594
	LINC01150	ENSG00000229671
		ENSG00000300518
Vmac	VMAC	ENSG00000187650
		ENSG00000255960
	ZKSCAN7P1	ENSG00000256138
Gm22663	RNU6-95P	ENSG00000207428
Gm24887	RNU6-95P	ENSG00000207428
	POLR2MP1	ENSG00000227725
Gm56420		ENSG00000275266
	HLA-N	ENSG00000224372
Mir675	MIR675	ENSG00000284010
	HCG19P	ENSG00000224486
Gm56421		ENSG00000274866
	MTND2P41	ENSG00000283131
	RN7SL202P	ENSG00000266627
	UBQLN1P1	ENSG00000236405
	OR4C50P	ENSG00000237610
	MIR637	ENSG00000283928
	RPL8P1	ENSG00000216676
Snord37	SNORD37	ENSG00000206775
		ENSG00000287674
		ENSG00000268670
	CSGALNACT2P2	ENSG00000256709
Or4c10b	OR4C46	ENSG00000185926
Or4c10	OR4C46	ENSG00000185926
Or4c105	OR4C46	ENSG00000185926
Or4c106	OR4C46	ENSG00000185926
	Y_RNA	ENSG00000202407
	RSL24D1P1	ENSG00000218069
	Metazoa_SRP	ENSG00000278007
	NAP1L4P2	ENSG00000224816
	OR4C7P	ENSG00000255312
Plcz1	PLCZ1	ENSG00000139151
	HMGB2P1	ENSG00000267736
	H4C10P	ENSG00000217862
	OR4R2P	ENSG00000255560
	SERPINA7P1	ENSG00000227657
	CIRBP-AS1	ENSG00000267493
		ENSG00000277673
	H2AC14	ENSG00000276368
	LINC02536	ENSG00000281270
	OR4A4P	ENSG00000254769
		ENSG00000289866
	OR4A3P	ENSG00000254464
H4c6	H4C11	ENSG00000197238
Radx	RADX	ENSG00000147231
		ENSG00000259483
		ENSG00000285717
	PTPRK-AS1	ENSG00000280612
	OR4A2P	ENSG00000227547
Tmprss11f	TMPRSS11F	ENSG00000198092
	CNN3P1	ENSG00000218868
Or52l1	OR52L1	ENSG00000183313
		ENSG00000279368
	MRPS17P5	ENSG00000281841
	H3C10	ENSG00000278828
		ENSG00000281054
	HCP5B	ENSG00000281831
	KRT18P58	ENSG00000254831
	HLA-T	ENSG00000231130
	RNA5SP329	ENSG00000202147
	Y_RNA	ENSG00000202200
	OR56A7P	ENSG00000255481
	MESTP1	ENSG00000220884
Nfix	NFIX	ENSG00000008441
	SLC25A51P1	ENSG00000281567
		ENSG00000295806
	OR52X1P	ENSG00000234895
		ENSG00000281853
	ADH5P4	ENSG00000277364
		ENSG00000295850
		ENSG00000280814
Or56b35	OR56B4	ENSG00000180919
Or56b34	OR56B4	ENSG00000180919
	LINC02295	ENSG00000258511
	TMPRSS11BNL	ENSG00000250026
	BMPR1AP1	ENSG00000219642
	PTPRK	ENSG00000273993
		ENSG00000258383
	OR56B3P	ENSG00000180913
	OR52L2P	ENSG00000262980
	OR52Z1P	ENSG00000176748
		ENSG00000295869
	OR5AK1P	ENSG00000255083
	TMPRSS11B	ENSG00000185873
	OR5BQ1P	ENSG00000273228
		ENSG00000295888
	RNU6ATAC12P	ENSG00000252351
Gm22321	RNU6-861P	ENSG00000252554
		ENSG00000271624
		ENSG00000295903
		ENSG00000233351
		ENSG00000224700
	RPL5P21	ENSG00000218689
	OR8B7P	ENSG00000254976
		ENSG00000295909
	OR8B6P	ENSG00000255225
	OR8B5P	ENSG00000255030
		ENSG00000295916
		ENSG00000295922
	OR8C1P	ENSG00000229254
		ENSG00000295956
	OR8X1P	ENSG00000255048
		ENSG00000296012
	OR8A2P	ENSG00000255510
Pde10a	PDE10A	ENSG00000112541
		ENSG00000296022
	OR8B10P	ENSG00000254646
		ENSG00000296057
		ENSG00000296068
	OR8A3P	ENSG00000255315
		ENSG00000254937
Or8a1	OR8A1	ENSG00000196119
Or8a1b	OR8A1	ENSG00000196119
		ENSG00000296075
		ENSG00000250642
		ENSG00000296087
	MIR1343	ENSG00000251862
	LINC01550	ENSG00000246223
	CD44-AS1	ENSG00000255443
Derl3	DERL3	ENSG00000099958
		ENSG00000248639
		ENSG00000251194
		ENSG00000249531
		ENSG00000215380
	OR52Q1P	ENSG00000277514
	APOOP4	ENSG00000248122
	MT2P1	ENSG00000162840
Gucy1a2	GUCY1A2	ENSG00000152402
	RPS27P14	ENSG00000274567
		ENSG00000289942
		ENSG00000278096
Tmprss11e	TMPRSS11E	ENSG00000087128
	Metazoa_SRP	ENSG00000275420
	HLA-DRA	ENSG00000277263
	OCLN	ENSG00000273814
	BTNL2	ENSG00000275798
	MIR548AN	ENSG00000263515
	RNU6-320P	ENSG00000252320
	LINC00892	ENSG00000233093
		ENSG00000259093
Cd40lg	CD40LG	ENSG00000102245
		ENSG00000296192
		ENSG00000296230
		ENSG00000296245
		ENSG00000296264
		ENSG00000296267
		ENSG00000296288
		ENSG00000288044
	U6	ENSG00000277139
		ENSG00000280514
	GTF2H2	ENSG00000275045
	WDR77P1	ENSG00000250609
		ENSG00000296360
		ENSG00000296402
Gm25755	RNU6-1285P	ENSG00000200350
		ENSG00000248611
		ENSG00000296419
		ENSG00000257831
		ENSG00000287770
Fgf2	FGF2	ENSG00000138685
	LINC02691	ENSG00000258913
Lss	LSS	ENSG00000160285
	FECHP1	ENSG00000235534
		ENSG00000250540
Mtrf1	MTRF1	ENSG00000120662
		ENSG00000286349
	RPL21P17	ENSG00000214073
	RNU7-11P	ENSG00000252796
	Y_RNA	ENSG00000252975
		ENSG00000249019
		ENSG00000287623
	RNU6-1306P	ENSG00000202089
	RN7SL558P	ENSG00000243260
Hic2	HIC2	ENSG00000169635
	RNU6-45P	ENSG00000207200
	MTND4LP9	ENSG00000227795
	ZBTB12BP	ENSG00000180610
Cox8a	COX8A	ENSG00000176340
		ENSG00000296533
	ARPP21-AS1	ENSG00000230830
	ELOCP33	ENSG00000271278
		ENSG00000288459
Gm55957	RNU1-61P	ENSG00000251916
		ENSG00000251038
	HLA-DQB1-AS1	ENSG00000223534
	RNA5SP159	ENSG00000252970
		ENSG00000250568
	RPS8P6	ENSG00000231660
		ENSG00000296585
	MTCO3P1	ENSG00000235040
	PNPT1P1	ENSG00000229241
		ENSG00000296586
Gm25039	RNU6-972P	ENSG00000212510
	HLA-DQB3	ENSG00000226030
	PABPC1P1	ENSG00000231707
		ENSG00000216475
		ENSG00000299000
	LINC02960	ENSG00000275198
		ENSG00000225311
	THRB-IT1	ENSG00000224822
	Y_RNA	ENSG00000202279
	KRT18P25	ENSG00000249064
		ENSG00000219409
Snord61	SNORD61	ENSG00000206979
		ENSG00000255296
		ENSG00000299029
	SDAD1P3	ENSG00000227707
	RNU6-1112P	ENSG00000200455
		ENSG00000258784
		ENSG00000217195
		ENSG00000201863
	RPL34P11	ENSG00000230480
		ENSG00000220739
		ENSG00000187904
	SRGAP3-AS3	ENSG00000227929
Gm23428	RNU6-72P	ENSG00000207012
	MIR3165	ENSG00000263742
		ENSG00000285826
	RN7SKP292	ENSG00000202392
	RPEP6	ENSG00000257075
	CFAP184	ENSG00000173013
	LINC02011	ENSG00000260902
Phox2a	PHOX2A	ENSG00000165462
Tada2b	TADA2B	ENSG00000173011
		ENSG00000291054
Lama2	LAMA2	ENSG00000196569
Efhb	EFHB	ENSG00000163576
Polr2f	POLR2F	ENSG00000100142
		ENSG00000285664
Gm54519	RN7SKP36	ENSG00000200867
	MIR4798	ENSG00000264658
		ENSG00000228286
Psapl1	PSAPL1	ENSG00000178597
		ENSG00000285864
		ENSG00000213365
		ENSG00000275666
		ENSG00000296668
		ENSG00000276105
		ENSG00000276494
		ENSG00000276015
		ENSG00000296705
	COX6CP18	ENSG00000236041
		ENSG00000296765
		ENSG00000296771
	LINC02322	ENSG00000258556
Gata5	GATA5	ENSG00000130700
	PSMC1P9	ENSG00000255993
